entry_uuid,legend_bullet_src,entry_date,entry_text,entry_links,scrape_timestamp
8e1e6b3e-e8cf-4ec3-98be-8b15bd160528,"['https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3515/1522176563/public/bulletlightblue.png?1522176563', 'https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3509/1521729073/original/bullet.png?1521729073']","November 29, 2017","  – November 29, 2017 – Donald Trump retweeted three anti-Muslim videos from Jayda Fransen, the deputy leader of the ultranationalist hate group Britain First. Fransen, who has a long history of posting Islamophobic content on social media, was found guilty in 2016 for aggravated harassment of a Muslim woman. In response to one of the videos, “Muslim migrant beats up Dutch boy on crutches,” the Dutch embassy in Washington tweeted, “@realDonaldTrump Facts do matter. The perpetrator of the violent acts was born and raised in the Netherlands.” U.K. Prime Minister Theresa May joined worldwide condemnation of Trump’s retweets, saying, “It is wrong for the president to have done this” and explaining Britain First spreads “hate-filled narratives to peddle lies and stoke tensions.” ","['https://www.politico.com/story/2017/11/29/trump-retweet-muslim-violence-videos-jayda-fransen-267888', 'https://twitter.com/NLintheUSA/status/935953115249086464', 'https://www.politico.com/story/2017/11/29/trump-retweet-muslim-violence-videos-jayda-fransen-267888']",2020-11-06 05:56:35.902784
4976618b-5818-4a10-a713-c4f150d2646a,['https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3518/1522176758/public/bulletorange.png?1522176758'],"April 14, 2017","  – April 14, 2017 – Donald Trump’s administration announced the White House would no longer disclose visitor logs. Without the logs, Trump and White House officials could hold private meetings without oversight on visitor identity or affiliation. ",['https://www.nytimes.com/2017/04/14/us/politics/visitor-log-white-house-trump.html'],2020-11-06 05:56:35.903066
43964d3d-006d-4cce-890e-2ed48911e9d0,"['https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3516/1522176628/public/bulletgreen.png?1522176628', 'https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3520/1522176863/public/bulletdarkpurple.png?1522176863']","May 15, 2019","    – May 15, 2019 – The Federal Register published safety rule changes that loosened an Obama-era restriction on offshore drilling. The safety regulation was enacted after the deadly 2010 Deepwater Horizon explosion in the Gulf of Mexico. The changes meant a savings of hundreds of millions of dollars for oil companies, which donated large amounts of money to Trump’s re-election campaign.","['https://www.govinfo.gov/content/pkg/FR-2019-05-15/pdf/2019-09362.pdf#page=74', 'https://www.theguardian.com/environment/2019/sep/27/fossil-fuel-industry-clout-trump-era']",2020-11-06 05:56:35.903435
4a798e2c-34a5-4cbc-a9b3-27476cb05574,['https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3515/1522176563/public/bulletlightblue.png?1522176563'],"May 5, 2016"," – May 5, 2016 – For the Mexican holiday of Cinco de Mayo, Donald Trump posted a photo of himself eating a taco bowl to Facebook and Twitter, captioned, “Happy #CincoDeMayo! The best taco bowls are made in Trump Tower Grill. I love Hispanics!” ","['https://www.facebook.com/DonaldTrump/posts/10157008375200725:0', 'https://twitter.com/realdonaldtrump/status/728297587418247168?lang=en']",2020-11-06 05:56:35.903762
2b175d13-857b-4a39-a042-d51f6aaeee04,['https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3518/1522176758/public/bulletorange.png?1522176758'],"April 21, 2017"," – April 21, 2017 –  The Trump administration hired 25 people who were originally brought into the administration as temporary seat-fillers. By skirting formal announcement, these individuals entered the administration with little or no public notice. Five of the 25 people hired had direct ties to outside lobbying interests before joining the federal government. ",['https://www.propublica.org/article/trump-temporary-officials-some-now-permanent-employees'],2020-11-06 05:56:35.904039
c0a3a3ea-c5c8-492b-b3e7-f3e3746c8696,"['https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3515/1522176563/public/bulletlightblue.png?1522176563', 'https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3509/1521729073/original/bullet.png?1521729073']","June 20, 2020","  – June 20, 2020 – Trump said he ordered his administration to “slow down” coronavirus testing so that fewer cases of COVID-19 would be reported. “When you do testing to that extent, you’re going to find more people, you’re going to find more cases,” he said at his first campaign rally in months, in Tulsa. “So I said to my people, ‘Slow the testing down, please.’ They test and they test.” In his speech, which drew far fewer people than the arena could hold, Trump also referred to the coronavirus as the “kung flu.”",['https://www.buzzfeednews.com/article/krystieyandoli/trump-coronavirus-testing-tulsa-rally'],2020-11-06 05:56:35.904407
162e4e5b-a527-4337-a603-49eab7913afc,"['https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3518/1522176758/public/bulletorange.png?1522176758', 'https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3520/1522176863/public/bulletdarkpurple.png?1522176863']","March 9, 2017","  – March 9, 2017 – The Office of Government Ethics urged the White House to reprimand senior counselor Kellyanne Conway for publicly endorsing Ivanka Trump’s clothing line. The OGE called the White House’s view of ethics “incorrect.” In response, White House deputy counsel Stefan Passantino said in a statement, “Many regulations promulgated by the Office of Government Ethics do not apply to employees of the Executive Office of the President.” Maryland Rep. Elijah Cummings said Passantino’s argument was “troubling,” and wondered how it had been determined which ethical regulations were “inapplicable to employees of the Executive Office of the President.” ",['https://www.npr.org/sections/thetwo-way/2017/03/09/519554307/u-s-ethics-official-to-white-house-no-these-rules-definitely-apply-to-you'],2020-11-06 05:56:35.904773
60d1d4ca-1616-45a9-a884-843ddf4eecf6,['https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3515/1522176563/public/bulletlightblue.png?1522176563'],"April 20, 2020 "," – April 20, 2020  – Trump announced that he planned to temporarily suspend immigration into the country. The extreme measure, revealed in a late-night tweet, could allow the president to close borders in a way he couldn’t before the pandemic. Trump said he wanted to block what he called an “attack from the Invisible Enemy.” The U.S. confirmed in March that it had more coronavirus cases than any other country in the world.",['https://www.nytimes.com/2020/04/20/us/politics/trump-immigration.html'],2020-11-06 05:56:35.905052
204bee19-2775-4582-a952-cebf560191c3,['https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3520/1522176863/public/bulletdarkpurple.png?1522176863'],"March 7, 2018"," – March 7, 2018 – During questioning, former Communications Director Hope Hicks revealed that two of her email accounts had been hacked, and she still could not access either account. One of the hacked email addresses served as her primary contact while campaigning for Trump, and the other was a personal address. Both the identity of the hackers and the sensitivity of the compromised information remained unknown. ",['https://www.nbcnews.com/politics/politics-news/hope-hicks-told-house-intelligence-committee-she-was-hacked-sources-n854601'],2020-11-06 05:56:35.905340
1503d6c0-32a4-4910-8f42-382b4b9d536c,['https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3520/1522176863/public/bulletdarkpurple.png?1522176863'],"December 14, 2017"," – December 14, 2017 – Led by Donald Trump appointee and former Verizon Counsel Ajit Pai, the FCC voted to repeal net-neutrality regulations. ",['https://www.nytimes.com/2017/12/14/technology/net-neutrality-repeal-vote.html'],2020-11-06 05:56:35.905678
b7477853-733f-41b0-a9fe-bf9cc602569a,['https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3515/1522176563/public/bulletlightblue.png?1522176563'],"March 30, 2011"," – March 30, 2011 – Donald Trump was a vocal proponent of the “birther” myth, claiming Barack Obama was not born in the United States. In 2011, Trump told Bill O’Reilly, “If you are going to be president of the United States you have to be born in this country. And there is a doubt as to whether or not he was… He doesn’t have a birth certificate. He may have one, but there’s something on that, maybe religion, maybe it says he is a Muslim. I don’t know. Maybe he doesn’t want that. Or he may not have one. But I will tell you this. If he wasn’t born in this country, it’s one of the great scams of all time.” In response to the “birther” conspiracy theory, the State of Hawaii released Barack Obama’s short- and long-form birth certificate. ","['http://nation.foxnews.com/donald-trump/2011/03/30/trump-obama-maybe-hes-muslim', 'http://content.usatoday.com/communities/theoval/post/2011/04/obama-birth-certificate-document-/1#.WrQ8OpPwbOQ', 'https://obamawhitehouse.archives.gov/sites/default/files/rss_viewer/birth-certificate.pdf']",2020-11-06 05:56:35.906337
9f52138f-cecc-4a87-913e-152246b13e2a,['https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3515/1522176563/public/bulletlightblue.png?1522176563'],"April 2, 2017","  – April 2, 2017 – In regard to an ongoing lawsuit, a federal judge in Kentucky ruled Donald Trump may have incited violence against protesters during his 2016 campaign rally in Kentucky. While the judge’s ruling did not constitute a formal conviction, it did reject arguments from Trump’s lawyers to throw out the suit, finding the protestors’ injuries were the “direct and proximate result” of Trump’s statements. Donald Trump yelled “Get ‘em out of here!” to his supporters, who subsequently shoved and punched the protesters.  ",['https://www.washingtonpost.com/news/the-fix/wp/2017/04/02/a-judge-rules-trump-may-have-incited-violence-and-trump-again-has-his-own-mouth-to-blame/?utm_term=.f9c48078f22a'],2020-11-06 05:56:35.906803
45a24874-ea93-4425-ba03-2f0aaa799e19,['https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3517/1522176690/public/bulletyellow.png?1522176690'],"January 27, 2017"," – January 27, 2017 – At a private dinner, Donald Trump allegedly demanded loyalty from FBI Director James Comey. Comey claimed Trump said to him, “I need loyalty, I expect loyalty.” Comey had replied that he would always be honest with [Trump], but that he was not ‘reliable’ in the conventional political sense. Comey went on to explain why the Department of Justice and FBI should remain independent of each other. Director Comey was dismissed from office four months later. ","['https://apps.npr.org/documents/document.html?id=3860393-Comey-Opening-Statement-June-8', 'https://www.nytimes.com/2017/05/11/us/politics/trump-comey-firing.html']",2020-11-06 05:56:35.907322
53f08e88-4b2f-4b77-8b4d-3c4a5005e60d,['https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3520/1522176863/public/bulletdarkpurple.png?1522176863']," November 7, 2018","  –  November 7, 2018 – A White House intern tried to wrestle away a microphone from CNN’s Jim Acosta after he asked Trump challenging questions at a press conference. The White House later revoked Acosta’s press pass, releasing a video to justify its reprimand. A C-SPAN video of the incident differed from the video released by the White House, which appeared to have been altered to depict Acosta as the aggressor.",['https://www.youtube.com/watch?v=JmulymNUBEk'],2020-11-06 05:56:35.907969
b1a8c673-44c7-4ba5-a389-4e5c710b6a7f,['https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3518/1522176758/public/bulletorange.png?1522176758'],"August 21, 2017"," – August 21, 2017 – In a nationally televised speech on strategy in Afghanistan, Donald Trump gave no indication of how many troops the U.S. would commit to war efforts, nor any criteria for evaluating the effectiveness of those operations. Trump warned that “a hasty withdrawal would create a vacuum for terrorists,” but gave no indication of the Pentagon’s definition of success or failure. He concluded the address by saying simply, “in the end, we will win.” ",['https://www.nytimes.com/2017/08/21/world/asia/afghanistan-troops-trump.html'],2020-11-06 05:56:35.908260
1ff7b3dc-e889-476a-a91e-a633ac444b0a,['https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3515/1522176563/public/bulletlightblue.png?1522176563'],"April 29, 2020"," – April 29, 2020 – Trump berated his political advisers after they told him that his polling numbers were declining in key states due to his handling of the pandemic. According to officials who spoke on the condition of anonymity, Trump repeatedly said, “I am not fucking losing to Joe Biden.”",['https://apnews.com/a7b3bde0888fdd84314c8502e23afbbc'],2020-11-06 05:56:35.908597
01d5d035-e5bc-43bd-948f-e41a27886af9,"['https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3518/1522176758/public/bulletorange.png?1522176758', 'https://d3thpuk46eyjbu.cloudfront.net/uploads/production/3520/1522176863/public/bulletdarkpurple.png?1522176863']","February 22, 2019 ","   – February 22, 2019  – The U.S. Department of Health and Human Services introduced a new rule that cancels federal funding to cover contraceptive or STD services for any organization that provides or refers patients for abortions. ",['https://www.hhs.gov/about/news/2019/02/22/hhs-releases-final-title-x-rule-detailing-family-planning-grant-program.html'],2020-11-06 05:56:35.909268
