entry_uuid,categories,entry_date,entry_date_dt,entry_text_split,scrape_timestamp
44be0e4d-9222-4fe3-b907-7de1203e0f3f,['Public Statements / Tweets'],"April 13, 2020",2020-04-13 00:00:00,"Trump held a 2½-hour news conference in which he attacked the press. “You know you’re a fake,” he told one reporter. “Everything we did was right,” he said. He also incorrectly said that the power to reopen the country rested solely with him, not governors. “When somebody is the president of the United States,” he said, “the authority is total, and that’s the way it’s got to be.”",2020-11-05 02:35:36.528631
afa961fe-655d-4eaa-94da-aaadf5ba0e70,['Public Statements / Tweets'],"May 3, 2020",2020-05-03 00:00:00,"The coronavirus death toll could reach 100,000, Trump said during a Fox News town hall broadcast from the Lincoln Memorial. The figure was double the estimate he predicted only two weeks earlier. Nevertheless, he said the country should still reopen its economy. He called his predecessors “foolish” and “stupid” and boasted that he had “done more than any other president in the history of our country.” Pointing to the statue of the 16th president, who was assassinated, Trump said, “They always said nobody got treated worse than Lincoln. I believe I am treated worse.”",2020-11-05 02:35:36.529132
1f1b6a73-fa04-498f-8d6f-210c1db6c26a,"['Policy', 'Trump Staff & Administration']","July 16, 2020",2020-07-16 00:00:00,"Science “should not stand in the way of” schools reopening during a pandemic, said White House press secretary Kayleigh McEnany. When her comments were reported, she said the coverage was a “case study in media bias.”",2020-11-05 02:35:36.529458
cff76a18-24af-4f90-b665-be11d47f5c9d,['Trump Staff & Administration'],"February 27, 2019",2019-02-27 00:00:00,"In his testimony before the House Oversight and Government Reform Committee, Trump’s former attorney, Michael Cohen, called the president a “conman,” a “cheat,” and a “racist.”",2020-11-05 02:35:36.529722
cc40ffdb-096e-4ec6-9ea5-0c5169698029,['Collusion with Russia & Obstruction of Justice'],"February 14, 2017",2017-02-14 00:00:00,"Kellyanne Conway told the press that Michael Flynn’s resignation had been voluntary. Just hours later, Sean Spicer said, “Whether or not he actually misled the vice president was the issue, and that was ultimately what led to the president asking for and accepting the resignation of General Flynn.”",2020-11-05 02:35:36.529990
f85c3f12-5a4d-4f51-b069-3fdc98048642,['Public Statements / Tweets'],"October 24, 2020",2020-10-24 00:00:00,"Speaking about the coronavirus at a campaign rally in North Carolina, Trump declared, “We’re doing great, we’re rounding the turn, our numbers are incredible.” The day before, more than 85,000 new cases of the coronavirus were reported in the United States — the highest number on any single day since the pandemic began.",2020-11-05 02:35:36.530247
1b7cf23d-315a-4fc8-8b11-720356ca4997,"['Sexual Misconduct, Harassment, & Bullying']","October 14, 2016",2016-10-14 00:00:00,"Samantha Holvey described Donald Trump’s sexual misconduct at the 2006 Miss USA pageant. While participating in the competition, Holvey noted that Trump inspected each contestant before the event. She noted, “He would step in front of each girl and look you over from head to toe like we were just meat, we were just sexual objects, that we were not people.”",2020-11-05 02:35:36.530548
9bd86fd6-4e1d-458e-adb9-f7f7cc844ac5,"['Sexual Misconduct, Harassment, & Bullying']","October 14, 2016",2016-10-14 00:00:00,"Kristin Anderson claimed Donald Trump groped her in the early 1990s. Anderson was at a club in Manhattan with friends when, she asserted, Trump reached into her skirt and touched her without consent, leaving her and her friends “very grossed out.”",2020-11-05 02:35:36.530804
80e4404b-f7a1-45a2-9a17-7dec7849872b,"['White Supremacy, Racism, Homophobia, Transphobia, & Xenophobia']","January 29, 2018",2018-01-29 00:00:00,"White Supremacist propaganda on college campuses tripled in 2017, according to research conducted by the Anti-Defamation League. These instances varied from hanging banners adorned with swastikas to a full-fledged private speaking event—held on the campus of UC San Diego—called “A Brighter Future” which distributed pamphlets regarding “The Color of Crime” and “Protecting Our Heritage.”",2020-11-05 02:35:36.531057
d49c93e9-50e2-4f12-9c5b-de77e1a87890,['Policy'],"March 10, 2017",2017-03-10 00:00:00,"Donald Trump abruptly ordered 46 Obama-era prosecutors to tender their resignations. Among the dismissed prosecutors was Preet Bharara, an attorney renowned for his work uprooting government corruption. Bharara served as the U.S. attorney in New York City and, at the time of his removal, had jurisdiction over Trump Tower in New York. When he was fired, Bharara was reportedly building a case against Rupert Murdoch and Fox News executives for a variety of indiscretions related to violations of privacy.",2020-11-05 02:35:36.531385
9c79d11c-033f-484e-ba29-8a0fd9a6d795,['Policy'],"May 1, 2017",2017-05-01 00:00:00,"The Department of Agriculture terminated Obama-era standards supporting healthy school lunches. Among initiatives eliminated were rules to lower sodium content in lunches and limit consumption of high-calorie chocolate milk. According to the most recent CDC statistics, 1 in 5 American children is obese. Commenting on the Trump administration’s changes, the Department of Agriculture’s Sonny Perdue said, “I would not be as big as I am today without chocolate milk.”",2020-11-05 02:35:36.531819
707e1545-6186-4d40-bb8e-7252e98814e5,['Public Statements / Tweets'],"May 1, 2017",2017-05-01 00:00:00,"In an interview on Sirius Radio, Donald Trump praised Andrew Jackson as having “a big heart.” Andrew Jackson infamously enacted the Trail of Tears, which forced 17,000 Cherokees to walk across the country and resulted in thousands of deaths. Trump also claimed, “had Andrew Jackson been a little later, you wouldn’t have had the Civil War.” He continued, “But why was there a Civil War? Why could that one not have been worked out?”",2020-11-05 02:35:36.532231
44ca81cd-ff8d-47fe-8b98-2c600677d10b,['Public Statements / Tweets'],"September 18, 2020",2020-09-18 00:00:00,"Health officials estimated that Americans would not get a coronavirus vaccine before mid-2021, but Trump insisted that everyone could get doses by April. “We essentially have it — we will be announcing it soon,” he said. Just a few days earlier, he said the vaccine would be available by March.",2020-11-05 02:35:36.532490
915ceec8-f828-42e2-af6f-998cf15f032b,['Policy'],"March 3, 2017",2017-03-03 00:00:00,"Trump eliminated an ethics course for incoming White House staff. The training would have instructed new staffers on ethical methods of interaction with Congress, private companies, and officials from the previous administration.",2020-11-05 02:35:36.532705
0a3ae8cf-59c1-4db7-8f94-dcdd9371bf0f,"['Public Statements / Tweets', 'White Supremacy, Racism, Homophobia, Transphobia, & Xenophobia']","August 28, 2020",2020-08-28 00:00:00,"At a campaign rally in New Hampshire, Trump ridiculed social justice protesters around the country. “You know what I say?” he told a small crowd. “Protesters, your ass. I don’t talk about my ass. They’re not protesters. Those aren’t protesters. Those are anarchists, they’re agitators, they’re rioters, they’re looters.”",2020-11-05 02:35:36.533001
2cc21e3d-2859-47dd-81a0-6dd40ab28fb1,['Public Statements / Tweets'],"August 6, 2012",2012-08-06 00:00:00,"Over a year after the White House released Obama’s long-form birth certificate, Donald Trump again promoted the “birther” myth, tweeting, “An ‘extremely credible source’ has called my office and told me that @BarackObama’s birth certificate is a fraud.” President Trump has publicly attacked media outlets for citing anonymous sources, but has himself cited anonymous sources numerous times to support the claim that Barack Obama lied about his biography.",2020-11-05 02:35:36.533331
9c9a75b5-ab30-45ac-ab2a-c897449fb745,['Collusion with Russia & Obstruction of Justice'],"February 9, 2017",2017-02-09 00:00:00,"Donald Trump knew about Michael Flynn’s contact with a Russian ambassador for weeks before Flynn’s resignation as a national security adviser. Reportedly, the Justice Department warned Trump about their concerns with Flynn on January 26, 2017; Michael Flynn’s forced resignation did not arrive until February 13, more than three weeks later.",2020-11-05 02:35:36.533584
89986d84-fac4-4e70-bb28-50a33841ad44,['Trump Staff & Administration'],"February 22, 2018",2018-02-22 00:00:00,"A Trump-appointed federal judge decided not to recuse himself from a case involving Fusion GPS, the research firm responsible for the controversial Trump dossier. With a line of reasoning that could have far-reaching effects for other Trump appointees, U.S. District Court Trevor McFadden explained his decision to hear the case: “Fusion’s argument that I should look beyond the traditional grounds of disqualification to consider President Trump’s alleged political interests proves too much,” McFadden wrote, “such an argument would lead to the disqualification of numerous judges appointed by the sitting president on a wide range of cases.” As of February 27, 2018, Trump has appointed 20 federal judges, with nominations pending for another 76.",2020-11-05 02:35:36.533913
ebb4328d-3622-4bbf-97b5-a8745ff0fc1d,['Trump Staff & Administration'],"June 19, 2017",2017-06-19 00:00:00,"Department of Energy Secretary Rick Perry announced he did not believe carbon dioxide causes climate change. This view contradicts numerous studies conducted by agencies like NASA, the EPA, and the National Oceanic and Atmospheric Administration.",2020-11-05 02:35:36.534240
e83bf0fc-f53f-4847-97ea-71e26de50c30,['Public Statements / Tweets'],"April 29, 2020",2020-04-29 00:00:00,"Trump berated his political advisers after they told him that his polling numbers were declining in key states due to his handling of the pandemic. According to officials who spoke on the condition of anonymity, Trump repeatedly said, “I am not fucking losing to Joe Biden.”",2020-11-05 02:35:36.534488
d05932f0-82f9-4c5b-b0d8-a5df4075edd7,['Trump Staff & Administration'],"January 14, 2018",2018-01-14 00:00:00,"Taylor Weyeneth, a 24 year-old whose only professional experience after college was as a staffer for the Trump campaign, was assigned the position of Deputy Chief of Staff for the Office of National Drug Control Policy. The agency helps lead anti-drug campaigns for the federal government, which include the herculean task of addressing the American opioid epidemic. After the chief of staff for the ONDCP left the agency, the director of the agency announced in a memo that the chief of staff’s duties would fall to Wyeneth and himself.",2020-11-05 02:35:36.534819
